country,population,article_name,revision_id,prediction
Croatia,4.1,Petar Mlinarić,712105295,Stub
Croatia,4.1,Vjekoslav Spinčić,712809299,Start
Croatia,4.1,Ivan Cesar,715335571,Stub
Croatia,4.1,Janko Kamauf,716034447,Stub
Croatia,4.1,Juraj Demetrović,717359520,Stub
Croatia,4.1,Aleksandar Rakodczay,717542728,Stub
Croatia,4.1,Damir Rilje,718837778,Stub
Croatia,4.1,Zlatko Vitez,719226426,Stub
Croatia,4.1,Antun Mihalović,719851898,Stub
Croatia,4.1,Antun Vakanović,719870645,Stub
Croatia,4.1,Dušan Dragosavac,720526880,Stub
Croatia,4.1,Rajko Ostojić,720931349,Stub
Croatia,4.1,Josip Smodlaka,720993023,Stub
Croatia,4.1,Ivo Amulić,720993037,Stub
Croatia,4.1,Ante Mrduljaš,720993051,Stub
Croatia,4.1,Šimun de Michieli-Vitturi,720993870,Stub
Croatia,4.1,Aleksandar Nallini,720993887,Stub
Croatia,4.1,Emil Ragazzini,720993927,Stub
Croatia,4.1,Umberto Fabris,721901285,Stub
Croatia,4.1,Branko Švarc,722833303,Stub
Croatia,4.1,Vladimir Mažuranić,723941816,Stub
Croatia,4.1,Nikica Gabrić,723942277,Stub
Croatia,4.1,Nadežda Čačinovič,723955885,Start
Croatia,4.1,Nebojša Koharović,726752865,Stub
Croatia,4.1,Petar Vitezica,727132412,Stub
Croatia,4.1,Jakov Cindro,727134996,Stub
Croatia,4.1,Sebastiano Dolci,728670457,Stub
Croatia,4.1,Marino Baldini,730681540,Stub
Croatia,4.1,Pavao Muhić,731856594,Stub
Croatia,4.1,Siniša Školneković,735870768,Stub
Croatia,4.1,Adolf Mošinsky,742566840,Stub
Croatia,4.1,Dragan Vulin,743532539,Start
Croatia,4.1,Milan Kujundžić,745329910,Start
Croatia,4.1,Darinko Kosor,745401132,Stub
Croatia,4.1,Mirko Bogović,746399513,Stub
Croatia,4.1,Arsen Bauk,748119210,Stub
Croatia,4.1,Leonardo Dudan,748601806,Stub
Croatia,4.1,Vladimir Šišljagić,749384102,Stub
Croatia,4.1,Template:Croatia-MEP-stub,749457751,Stub
Croatia,4.1,Branko Hrg,751396900,Stub
Croatia,4.1,Nansi Tireli,751594750,Start
Croatia,4.1,Krešimir Bubalo,757561812,Stub
Croatia,4.1,Nazif Memedi,758533356,Stub
Croatia,4.1,Jakov Blažević,758957460,Stub
Croatia,4.1,Zvonko Brkić,758957615,Stub
Croatia,4.1,Davor Škrlec,761244047,Stub
Croatia,4.1,Boris Buzančić,761837709,Stub
Croatia,4.1,Đuro Basariček,762023726,Start
Croatia,4.1,Dragutin Haramija,762637325,Stub
Croatia,4.1,Andro Vlahušić,763158518,Stub
Croatia,4.1,Damir Škaro,763159123,Stub
Croatia,4.1,Josip Cindro,763292209,Stub
Croatia,4.1,Milan Šufflay,771821755,C
Croatia,4.1,Svetozar Pribićević,772599844,C
Croatia,4.1,Božo Nikolić,772774663,Stub
Croatia,4.1,Ivan Bunić Vučić,774306533,Start
Croatia,4.1,Željko Turk,775080683,Stub
Croatia,4.1,Ivan Kuret,775624588,Stub
Croatia,4.1,Vladimir Zagorec,776260767,C
Croatia,4.1,Vlado Singer,777056181,B
Croatia,4.1,Pavle Gregorić,777423037,Stub
Croatia,4.1,Josip Friščić,777587363,Stub
Croatia,4.1,Josip Kregar,777587617,Start
Croatia,4.1,Luciano Sušanj,777643196,C
Croatia,4.1,Joško Svaguša,777658380,Start
Croatia,4.1,Ivo Krbek,778667989,Stub
Croatia,4.1,Josip Jurčević,781152002,Start
Croatia,4.1,Ivan Rabuzin,781996299,Start
Croatia,4.1,Slavko Vukšić,781997714,Stub
Croatia,4.1,Valter Flego,782073792,Start
Croatia,4.1,Ante Paradžik,782416698,Start
Croatia,4.1,Zvonimir Šeparović,783002071,Start
Croatia,4.1,Izidor Kršnjavi,783100436,Start
Croatia,4.1,Marija Lugarić,783497022,Stub
Croatia,4.1,Nadan Vidošević,783802982,Start
Croatia,4.1,Ivan Kovačić,785451523,Stub
Croatia,4.1,Vjekoslav Servatzy,786223826,Start
Croatia,4.1,Slavko Wolf,786604485,Start
Croatia,4.1,Damir Polančec,787781591,Stub
Croatia,4.1,Vesna Girardi-Jurkić,788303012,Start
Croatia,4.1,Zvonimir Richtmann,788306307,Start
Croatia,4.1,Ljudevit Vukotinović,788309097,Start
Croatia,4.1,Tadija Smičiklas,788444830,C
Croatia,4.1,Slavko Cuvaj,789267314,Stub
Croatia,4.1,Ferenc Esterházy (1715–1785),789267332,Stub
Croatia,4.1,Vilim Herman,789267342,Start
Croatia,4.1,Nenad Porges,789267429,Start
Croatia,4.1,Koloman Bedeković,789294528,Stub
Croatia,4.1,Emerik Josipović,789295285,Stub
Croatia,4.1,Gejza Josipović,789295289,Stub
Croatia,4.1,Stjepan Kovačević,789295464,Stub
Croatia,4.1,Nikola Tomašić,789296408,Stub
Croatia,4.1,Ante Ledić,789385949,Stub
Croatia,4.1,Anto Kovačević,789442494,Stub
Croatia,4.1,Đurđa Adlešič,789468057,Stub
Croatia,4.1,Antun Augustinčić,789494190,C
Croatia,4.1,Mihovil Pavlinović,790107899,C
Croatia,4.1,Zdravka Bušić,790607686,Stub
Croatia,4.1,Ruža Tomašić,790607890,C
Croatia,4.1,Petar Alberti,790705939,Stub
Croatia,4.1,Neven Mimica,791826853,C
Croatia,4.1,Relja Bašić,792023776,Start
Croatia,4.1,Božo Kovačević (politician),792071174,Stub
Croatia,4.1,Perica Bukić,793441487,Start
Croatia,4.1,Josip Predavec,793704011,Stub
Croatia,4.1,Igor Pokaz,793896344,Start
Croatia,4.1,Ema Derossi-Bjelajac,793911779,Stub
Croatia,4.1,Predrag Štromar,793948787,Stub
Croatia,4.1,Savka Dabčević-Kučar,794220516,Start
Croatia,4.1,Josipa Rimac,794331202,Start
Croatia,4.1,Ivan Werner,794460147,Stub
Croatia,4.1,Nikica Valentić,794605257,Start
Croatia,4.1,Ivana Maletić,794694590,Stub
Croatia,4.1,Davor Božinović,794956618,Stub
Croatia,4.1,Slavko Linić,795060438,Stub
Croatia,4.1,Hakija Hadžić,795365942,Start
Croatia,4.1,Aco Apolonio,795735366,Stub
Croatia,4.1,Željko Burić,795787789,Start
Croatia,4.1,Vladimir Bakarić,796947477,Start
Croatia,4.1,Ivo Perišin,796947541,Start
Croatia,4.1,Jure Bilić,796947583,Stub
Croatia,4.1,Katica Ivanišević,796948039,Stub
Croatia,4.1,Branko Vukelić,797689385,Stub
Croatia,4.1,Petar Pejačević,797715320,Stub
Croatia,4.1,Nedjeljko Mihanović,798070897,Stub
Croatia,4.1,Ivan Rikard Ivanović,798337761,Start
Croatia,4.1,Damir Bajs,798756016,Stub
Croatia,4.1,Nenad Ivanković,799245170,Start
Croatia,4.1,Davor Štern,799278856,Start
Croatia,4.1,Daniel Ivin,800319146,Start
Croatia,4.1,Leon Geršković,800319851,Start
Croatia,4.1,Mihael Montiljo,800337952,Start
Croatia,4.1,Branko Horvat,800344485,Start
Croatia,4.1,Kolinda Grabar-Kitarović,800972067,GA
Croatia,4.1,Jasen Mesić,801282684,Stub
Croatia,4.1,Tihomir Orešković,802230079,GA
Croatia,4.1,Josip Juraj Strossmayer,802855076,C
Croatia,4.1,Anka Mrak-Taritaš,803154987,Start
Croatia,4.1,Stjepan Radić,803787494,C
Croatia,4.1,Đorđe Vojnović,803830996,Stub
Croatia,4.1,Dragan Markovina,803858875,C
Croatia,4.1,Branko Mikša,803931230,Stub
Croatia,4.1,Franjo Arapović,803992334,Start
Croatia,4.1,Josip Leko,804106821,Stub
Croatia,4.1,Ivan Čehok,804537963,Stub
Croatia,4.1,Boris Klemenić,804749199,Stub
Croatia,4.1,Danira Bilić,804751427,Stub
Croatia,4.1,Mato Arlović,804855217,Start
Croatia,4.1,Antun Sorkočević,806032744,Start
Croatia,4.1,Milka Planinc,806196071,C
Croatia,4.1,Savo Zlatić,806238538,C
Croatia,4.1,Slobodan Lang,806466645,C
Croatia,4.1,Mirko Cro Cop,806706707,B
Croatia,4.1,Karlo Lanza,806751655,Stub
Croatia,4.1,Lordan Zafranović,807202095,C
Croatia,4.1,Marko Veselica,807408210,Start
Croatia,4.1,Josip Broz Tito,807415247,B
Greece,10.6,Template:Greece-mayor-stub,444023126,Stub
Greece,10.6,Template:Greece-diplomat-stub,541004175,Stub
Greece,10.6,Cleisthenes (son of Sibyrtius),631437331,Stub
Greece,10.6,Demonax (lawmaker),631581752,Start
Greece,10.6,Hegesippus (orator),637801253,Stub
Greece,10.6,Yannis Moralis (politician),672515581,Stub
Greece,10.6,Takis Papageorgopoulos,688695923,Stub
Greece,10.6,Nikos Markatos,696253449,Start
Greece,10.6,Stefanos Manikas,706337207,Stub
Greece,10.6,Georgios Mylonas,706960331,Stub
Greece,10.6,Spyridon Stais,707913115,Stub
Greece,10.6,Christos Zois,710549010,Start
Greece,10.6,Neoklis Sarris,710999827,Start
Greece,10.6,Athanasios Kanakaris-Roufos,711993241,Stub
Greece,10.6,Georgios Roufos,712036885,Start
Greece,10.6,Ioannis Roufos,712061684,Stub
Greece,10.6,Charalambos Avgerinos,712265139,Stub
Greece,10.6,Georgios Sisinis,712469712,Start
Greece,10.6,Christos Daralexis,713074478,Stub
Greece,10.6,Lysandros Vilaetis,713107489,Stub
Greece,10.6,Nikolaos Vilaetis,713116171,Stub
Greece,10.6,Christos Zachopoulos,713347773,Stub
Greece,10.6,Dimitrios Patrinos,713400273,Stub
Greece,10.6,Ioannis Pesmazoglou,713592976,Start
Greece,10.6,Christos Stefanopoulos,713628538,Stub
Greece,10.6,Christos Palaiologos,717212056,Stub
Greece,10.6,Dimitrios Skouzes,718548897,Stub
Greece,10.6,Konstantinos Kosmopoulos,719697874,Stub
Greece,10.6,Lykourgos Kallergis,720478036,Stub
Greece,10.6,Konstantinos Dosios,721257204,Stub
Greece,10.6,Stefanos Natsinas,724699172,Start
Greece,10.6,Ioannis Koniaris,727611836,Stub
Greece,10.6,Georgios Tertsetis,729203686,Start
Greece,10.6,Stylianos Vlasopoulos,730265222,Start
Greece,10.6,Andreas Miaoulis (born 1869),731488694,Stub
Greece,10.6,Nikolaos Makris,732179557,Stub
Greece,10.6,Georg Ludwig von Maurer,732862650,Start
Greece,10.6,Markos Natsinas,733093174,Stub
Greece,10.6,Dimitris Beis,733093255,Stub
Greece,10.6,Dimitris Tsovolas,733093276,Start
Greece,10.6,Konstantinos Triaridis,733093336,Stub
Greece,10.6,Ali Dino,733861197,Stub
Greece,10.6,Theodoros Negris,738719950,Start
Greece,10.6,Peithias,741104625,Stub
Greece,10.6,Fotis Perlikos,741310535,Start
Greece,10.6,Leader of the Opposition (Greece),742156744,C
Greece,10.6,Pavlos Oikonomou-Gouras,742497532,Stub
Greece,10.6,Philocrates,745776072,Stub
Greece,10.6,Sefis Anastasakos,749070160,Stub
Greece,10.6,List of political families in Greece,750712578,B
Greece,10.6,Dimitrios Votsis,751194710,Start
Greece,10.6,Ioannis Paleokrassas,754836478,Stub
Greece,10.6,Michalis Papakonstantinou,756845137,Stub
Greece,10.6,Maria Desylla-Kapodistria,757341681,Stub
Greece,10.6,Kostas Linoxilakis,760484947,Stub
Greece,10.6,Voula Patoulidou,763429009,Start
Greece,10.6,Roussos A. Koundouros,764191849,Stub
Greece,10.6,Athanasios N. Miaoulis,765356367,Start
Greece,10.6,Stavros Karampelas,767593798,Stub
Greece,10.6,Dimitris Kammenos,768032109,Start
Greece,10.6,Natasa Pazaïti,770221851,Start
Greece,10.6,Aristeidis Stergiadis,770349151,Start
Greece,10.6,Spyridon Lambros,771040589,Start
Greece,10.6,Leonidas Varouxis,771286729,Stub
Greece,10.6,Thrasyvoulos Zaimis,771371585,Stub
Greece,10.6,Nikolaos Deligiannis,771372297,Start
Greece,10.6,Dimitrios Soutsos,773084020,Stub
Greece,10.6,Zeno of Rhodes,773176701,Stub
Greece,10.6,Theodoros Diligiannis,774222980,Start
Greece,10.6,Dimitrios Rallis,774223019,Stub
Greece,10.6,Nikolaos Kalogeropoulos,774223040,Stub
Greece,10.6,Nikolaos Stratos,774223056,Start
Greece,10.6,Petros Protopapadakis,774223059,Start
Greece,10.6,Andreas Michalakopoulos,774223071,Start
Greece,10.6,Konstantinos Demertzis,775001025,Stub
Greece,10.6,Callistratus of Aphidnae,775468703,Start
Greece,10.6,Dimitrios Kallergis,776338240,C
Greece,10.6,Tasos Mitropoulos,776659622,Start
Greece,10.6,Joanna Manganara,778864113,Start
Greece,10.6,Antonios Miaoulis,779311891,Stub
Greece,10.6,Eubulus (statesman),779835831,Start
Greece,10.6,Vasilis Papageorgopoulos,781468108,Start
Greece,10.6,Nikolaos Politis,781891847,Start
Greece,10.6,Aristides,782246841,Start
Greece,10.6,Marinos Antypas,782467516,Start
Greece,10.6,Pantelis Karasevdas,782823942,Start
Greece,10.6,Marika Mitsotakis,783607720,C
Greece,10.6,Asimakis Fotilas,784715141,Stub
Greece,10.6,Erasinides,785452071,Start
Greece,10.6,Konstantinos Skourletis,786204421,Stub
Greece,10.6,Antonios Kriezis,786649869,Stub
Greece,10.6,Theofanis Tombras,786830869,B
Greece,10.6,Stavros Papastavrou,786962684,Start
Greece,10.6,Lycomedes of Mantinea,787080293,Stub
Greece,10.6,Phile (politician),787162909,Stub
Greece,10.6,Nicolaos Matussis,787382108,Start
Greece,10.6,Anastasios Polyzoidis,787534195,Start
Greece,10.6,Python of Byzantium,787625673,Start
Greece,10.6,Adamantios Vassilakis,787627837,Start
Greece,10.6,Alexander of Athens,788388147,Stub
Greece,10.6,Alketas Panagoulias,788539253,Start
Greece,10.6,Vassilis Vassilikos,788689124,Start
Greece,10.6,Aichan Kara Giousouf,788853175,Stub
Greece,10.6,Artemios Matthaiopoulos,788853565,Stub
Greece,10.6,Christiana Kalogirou,788853630,Start
Greece,10.6,Christos Pappas,788853666,Stub
Greece,10.6,Christos Spirtzis,788853695,Start
Greece,10.6,Diamanto Manolakou,788853817,Stub
Greece,10.6,Dimitra Arapoglou,788853838,Stub
Greece,10.6,Dimitrios Papadimoulis,788853849,Start
Greece,10.6,Dionysia-Theodora Avgerinopoulou,788853978,C
Greece,10.6,Elena Panaritis,788854119,Start
Greece,10.6,Eleni Avlonitou,788854135,C
Greece,10.6,Eva Kaili,788854212,Start
Greece,10.6,Evangelia Tzampazi,788854229,Stub
Greece,10.6,Evi Christofilopoulou,788854335,Start
Greece,10.6,Fotini Pipili,788854447,Stub
Greece,10.6,Giorgos Koumoutsakos,788854903,Stub
Greece,10.6,Ilchan Achmet,788855020,Stub
Greece,10.6,Ilias Polatidis,788855074,Stub
Greece,10.6,Ioannis Banias,788855123,Stub
Greece,10.6,Konstandinos Koukodimos,788855336,Start
Greece,10.6,Konstantinos Barbarousis,788855390,Stub
Greece,10.6,Kostas Kazakos,788855516,Stub
Greece,10.6,Kostas Zouraris,788855559,Start
Greece,10.6,Lefteris Zagoritis,788855683,Stub
Greece,10.6,Litsa Kouroupaki,788855713,Stub
Greece,10.6,Nadia Valavani,788856067,C
Greece,10.6,Nikolaos Sifounakis,788856129,Stub
Greece,10.6,Nikos Kouzilos,788856185,Stub
Greece,10.6,Nikos Michos,788856193,Stub
Greece,10.6,Nikos Paraskevopoulos,788856201,Stub
Greece,10.6,Nikos Toskas,788856205,Stub
Greece,10.6,Olga Kefalogianni,788856260,Start
Greece,10.6,Panos Skourletis,788856319,Stub
Greece,10.6,Pavlos Haikalis,788856326,Stub
Greece,10.6,Pavlos Polakis,788856332,Stub
Greece,10.6,Rena Dourou,788856385,C
Greece,10.6,Sofia Voultepsi,788856415,Stub
Greece,10.6,Stavros Arnaoutakis,788856458,Stub
Greece,10.6,Theano Fotiou,788856522,Start
Greece,10.6,Yiannis Vasiliadis,788858911,Stub
Greece,10.6,Vasilios Magginas,788858985,Stub
Greece,10.6,Vasileios Sotiriadis,788858997,Stub
Greece,10.6,Thanasis Pafilis,788859033,Start
Greece,10.6,Spyros Taliadouros,788859090,Stub
Greece,10.6,Spilios Spiliotopoulos,788859113,Stub
Greece,10.6,Sadik Achmet,788859141,Start
Greece,10.6,Rodi Kratsa-Tsagaropoulou,788859150,Start
Greece,10.6,Platon Drakoulis,788859160,Stub
Greece,10.6,Pavlos Bakoyannis,788859191,Start
Greece,10.6,Panos Panagiotopoulos,788859211,Start
Greece,10.6,Nikitas Kaklamanis,788859319,Start
Greece,10.6,Nicholas Papapolitis,788859326,Stub
Greece,10.6,Mimis Androulakis,788859363,Start
Greece,10.6,Miltiadis Papaioannou,788859368,Stub
Greece,10.6,Miltiadis Evert,788859373,Start
Greece,10.6,Manolis Kefalogiannis,788859457,Stub
Greece,10.6,Lina Tsaldari,788859479,Start
Greece,10.6,Liana Kanelli,788859485,Start
Greece,10.6,Kostis Gontikas,788859576,Stub
Greece,10.6,Konstantinos Kallias,788859698,Stub
Greece,10.6,Iosif Adamidis,788859727,Stub
Greece,10.6,Ion Dragoumis,788859736,Start
Greece,10.6,Ioannis Varvitsiotis,788859740,Stub
Greece,10.6,Ioannis Sofianopoulos,788859754,Stub
Greece,10.6,Ioannis Petridis,788861515,Stub
Greece,10.6,Ioannis Passalidis,788861524,Start
Greece,10.6,Ioannis Kefalogiannis,788861529,Start
Greece,10.6,Ioannis Kalogeras,788861534,Start
Greece,10.6,Grigoris Lambrakis,788861580,C
Greece,10.6,Georgios Orfanos,788861635,Stub
Greece,10.6,Georgios Kafantaris,788861671,Start
Greece,10.6,Fotis Kouvelis,788861721,Start
Greece,10.6,Evangelos Apostolou,788861784,Start
Greece,10.6,Elpida Tsouri,788861801,Stub
Greece,10.6,Efstathios Alexandris,788861840,Stub
Greece,10.6,Efkleidis Somos,788861847,Stub
Greece,10.6,Dimitrios Makris (politician),788861898,Stub
Greece,10.6,Babis Angourakis,788861935,Stub
Greece,10.6,Athanasios Bouras,788861952,Stub
Greece,10.6,Apostolos Kaklamanis,788861980,Start
Greece,10.6,Antonis Tritsis,788861988,Stub
Greece,10.6,Anna Synodinou,788862021,Start
Greece,10.6,Andreas Panagopoulos,788862059,Stub
Greece,10.6,Anastasios Papaligouras,788862077,Start
Greece,10.6,Miltiadis Goulimis,788863645,Stub
Greece,10.6,Kyriakoulis Mavromichalis,788863716,Stub
Greece,10.6,Epameinondas Deligeorgis,788863730,Stub
Greece,10.6,Angelos Roufos,788863752,Stub
Greece,10.6,Alexandros Skouzes,788863776,Stub
Greece,10.6,Epaminondas,788895608,FA
Greece,10.6,Konstantinos Kotzias,788914440,Stub
Greece,10.6,Angela Gerekou,789196320,Stub
Greece,10.6,Maria Damanaki,789603294,Start
Greece,10.6,Georgios Katsifaras,789603306,Stub
Greece,10.6,Tsetin Mantatzi,789603337,Start
Greece,10.6,Aleka Papariga,789649365,Start
Greece,10.6,Andreas Avgerinos,789682253,Start
Greece,10.6,Aris Spiliotopoulos,789704430,Stub
Greece,10.6,Matthaios Kofidis,789815510,B
Greece,10.6,Eleni Skoura,789961297,Stub
Greece,10.6,Alcibiades Diamandi,790158444,C
Greece,10.6,Alexandros Rizos Rangavis,790342159,Start
Greece,10.6,Sophia N. Antonopoulou,790872432,C
Greece,10.6,Ioannis Deligiannis,791204305,Stub
Greece,10.6,Fokion Zaimis,791204352,Stub
Greece,10.6,Georgios Maris,791366741,Stub
Greece,10.6,Panagiotis Markopoulos,791368164,Stub
Greece,10.6,Christoforos Stratos,791369042,Stub
Greece,10.6,Periklis Rallis,791369408,Stub
Greece,10.6,Katerina Savvaidou,792618133,C
Greece,10.6,Ioannis Zaimis,793114229,Stub
Greece,10.6,Yiannos Papantoniou,793503471,Start
Greece,10.6,Georgios Anatolakis,793945814,Start
Greece,10.6,Spyridon Mercouris,793979103,Stub
Greece,10.6,Panagiotis Fasoulas,794253788,Start
Greece,10.6,Christos Verelis,794257806,Start
Greece,10.6,Spyros Rath,795193069,Stub
Greece,10.6,Ephialtes,795432333,C
Greece,10.6,Demetrios Ypsilantis,795474646,C
Greece,10.6,Cybele Andrianou,795692100,Start
Greece,10.6,Aeschines,795818793,C
Greece,10.6,Cineas,796171347,Start
Greece,10.6,Phaedon Gizikis,796216939,Start
Greece,10.6,Adamantios Androutsopoulos,796217156,Stub
Greece,10.6,Alexandros Koryzis,796217513,Stub
Greece,10.6,Andreas Zaimis,796219676,Stub
Greece,10.6,Augustinos Kapodistrias,796219765,Stub
Greece,10.6,Petrobey Mavromichalis,796219787,C
Greece,10.6,Zinovios Valvis,796219942,Stub
Greece,10.6,Dimitrios Maximos,796220105,Stub
Greece,10.6,Mariliza Xenogiannakopoulou,796269950,C
Greece,10.6,Panagiotis Pipinelis,796353226,Stub
Greece,10.6,Ioannis Grivas,796367898,Start
Greece,10.6,Ioannis Paraskevopoulos,796368252,Stub
Greece,10.6,Ioannis Theotokis,796368358,Stub
Greece,10.6,Dimitrios Kiousopoulos,796368411,Stub
Greece,10.6,Evripidis Bakirtzis,796369823,Stub
Greece,10.6,Georgios Papoulias,796379694,Start
Greece,10.6,Adamantios Korais,796425435,C
Greece,10.6,Panagiotis Kondylis,796534231,C
Greece,10.6,Kostis Chatzidakis,796669592,Start
Greece,10.6,Akis Tsochatzopoulos,796711985,C
Greece,10.6,Vicky Leandros,796803284,C
Greece,10.6,Odysseas Angelis,797000930,Start
Greece,10.6,Kostas Karras,797166153,Stub
Greece,10.6,Katerina Batzeli,797212152,Stub
Greece,10.6,Periklis Argyropoulos,797502471,Stub
Greece,10.6,Avraham Rakanti,797591854,Stub
Greece,10.6,Xenophon Zolotas,798081717,C
Greece,10.6,Vicky Hadjivassiliou,798176360,Stub
Greece,10.6,Stefanos Stefanopoulos,798258487,Stub
Greece,10.6,Ilias Psinakis,798375198,C
Greece,10.6,Evangelos Averoff,798468483,C
Greece,10.6,Helen Vlachos,798490798,GA
Greece,10.6,Georgios Panagiotopoulos (politician),798621866,Stub
Greece,10.6,Petros Molyviatis,798800646,Start
Greece,10.6,Savas Matsas,799025342,Start
Greece,10.6,Nikolaos Martis,799282848,Start
Greece,10.6,Panagiotis Kanellopoulos,799313715,Start
Greece,10.6,Konstantinos Tsatsos,799526797,C
Greece,10.6,Dimitris Tsiogas,799962414,Stub
Greece,10.6,Nana Mouskouri,800100726,C
Greece,10.6,Sia Anagnostopoulou,800158099,C
Greece,10.6,Aratus of Sicyon,800166810,B
Greece,10.6,Nikitas Venizelos,800623743,Stub
Greece,10.6,Sotirios Krokidas,800666865,Start
Greece,10.6,Callixenus,800918770,Stub
Greece,10.6,Sofia Sakorafa,801324153,C
Greece,10.6,Fani Palli-Petralia,801398419,Start
Greece,10.6,Rania Antonopoulos,801435629,C
Greece,10.6,Dimitra Liani,801498898,Stub
Greece,10.6,Echedemos,801503566,FA
Greece,10.6,Emmanouil Benakis,801567747,Stub
Greece,10.6,Giannis Ioannidis,801865060,Start
Greece,10.6,Vasilis Kikilias,801873384,Start
Greece,10.6,Gregory Aristarchis,802439478,Stub
Greece,10.6,Apostolos Grozos,802439583,Stub
Greece,10.6,Komninos Pyromaglou,802439708,Start
Greece,10.6,Avraam Vaporidis,802446339,Stub
Greece,10.6,Georgios Kourtoglou,802446406,Stub
Greece,10.6,Sofoklis Avraam Choudaverdoglou-Theodotos,802446463,Start
Greece,10.6,Nikolaos Tsourouktsoglou,802446469,Start
Greece,10.6,Anna Benaki-Psarouda,802729254,Stub
Greece,10.6,Thodoris Dritsas,802816894,Start
Greece,10.6,Takis Fotopoulos,803091541,C
Greece,10.6,Fofi Gennimata,803536286,Start
Greece,10.6,Zoe Konstantopoulou,804054248,C
Greece,10.6,Charondas,804219014,Start
Greece,10.6,Alcibiades,804721860,B
Greece,10.6,Vasilis Leventis,804770537,C
Greece,10.6,Demosthenes,805071025,FA
Greece,10.6,George S. Mercouris,805249932,Start
Greece,10.6,Georgios Gennimatas,805306390,Stub
Greece,10.6,Polybius,805619850,C
Greece,10.6,Theodoros Skylakakis,805746316,Start
Greece,10.6,Dimitris Koutsoumpas,805819992,Start
Greece,10.6,Stavros Theodorakis,805820940,Start
Greece,10.6,Karolos Papoulias,805850012,C
Greece,10.6,Ioannis Kapodistrias,806055132,FA
Greece,10.6,Template:Greece-politician-stub,806085053,Stub
Greece,10.6,Melina Mercouri,806230945,C
Greece,10.6,Evangelos Basiakos,806258202,Start
Greece,10.6,Cornelius Castoriadis,806795871,GA
Greece,10.6,Rigas Feraios,806819920,C
Greece,10.6,Solon,806959484,B
Greece,10.6,Tasos Kourakis,807193400,Start
Greece,10.6,Pericles,807221342,FA
Greece,10.6,Savitri Devi,807340690,C
Greece,10.6,George I of Greece,807481543,FA
Italy,60.6,Template:Italy-mayor-stub,446196171,Stub
Italy,60.6,Template:Italy-diplomat-stub,540996332,Stub
Italy,60.6,Template:Italy-activist-stub,559149314,Stub
Italy,60.6,Template:Italy-politician-stub,560300020,Stub
Italy,60.6,Angelo Staniscia,669835390,Stub
Italy,60.6,Giuseppe Fenaroli Avogadro,684464777,Stub
Italy,60.6,Giovanni Bovara,684821806,Start
Italy,60.6,Mario Occhiuto,689944992,Stub
Italy,60.6,Michele Columbu,693748230,Stub
Italy,60.6,Uguccione della Faggiuola,705272416,Stub
Italy,60.6,Antonio Berti (senator),705322126,Stub
Italy,60.6,Ernesto Rossi (politician),706015433,Stub
Italy,60.6,Cesare Correnti,706211513,Start
Italy,60.6,Markward von Annweiler,706828186,Start
Italy,60.6,Luca Casarini,707349953,Stub
Italy,60.6,William of Capparone,707662122,Start
Italy,60.6,Isnardo Guarco,709212716,Stub
Italy,60.6,David Levi (Italy),710506080,Start
Italy,60.6,Rosario Olivo,710741222,Stub
Italy,60.6,Ubaldo Buttafava,712075709,Stub
Italy,60.6,Carlo Verri,712152693,Stub
Italy,60.6,Agostino Chiodo,712368516,Stub
Italy,60.6,Carlo Cicuttini,712661063,Start
Italy,60.6,Pietro Scoppola,712859381,Stub
Italy,60.6,Vincenzo Caianiello,712909480,Stub
Italy,60.6,Maurizio Lotti,712913460,Stub
Italy,60.6,Vincenzo Massilla,712953402,Start
Italy,60.6,Gino Bucchino,712960046,Stub
Italy,60.6,Giovanni Scuderi,713103942,Start
Italy,60.6,Giacomo Medici (general),713119849,Stub
Italy,60.6,Michele Angelo Cianciulli,713256950,Stub
Italy,60.6,Camille Blanc,713345840,Start
Italy,60.6,Giovanni Rinaldo Coronas,713358204,Stub
Italy,60.6,Francesco Forgione (politician),713473671,Stub
Italy,60.6,Meuccio Ruini,713841191,Stub
Italy,60.6,Umberto Zanotti Bianco,713841237,Stub
Italy,60.6,Guglielmo Picchi,714317479,Stub
Italy,60.6,Alberto Giorgetti,714429847,Stub
Italy,60.6,Francesco Coppola,714996923,Start
Italy,60.6,Nerio Giovanazzi,715255368,Stub
Italy,60.6,Carlo Fadda,715465186,Stub
Italy,60.6,Oliverotto Euffreducci,715493069,Start
Italy,60.6,Carlo Ginori,716100141,Stub
Italy,60.6,Sergio Chiamparino,716244553,Stub
Italy,60.6,Pandolfo Petrucci,716381187,Start
Italy,60.6,Opicino Spinola,716696406,Stub
Italy,60.6,Battista Spinola,716696548,Stub
Italy,60.6,Mario Maiolo,717111801,Stub
Italy,60.6,Alessandro Dudan,717184100,Start
Italy,60.6,Giovanni Paterniti,717266654,Stub
Italy,60.6,Giacomo Maria Brignole,717334705,Stub
Italy,60.6,Aurelio Saliceti,717400366,Stub
Italy,60.6,Giacinto Collegno,717441043,Stub
Italy,60.6,John Fabriacus,717530372,Stub
Italy,60.6,Puccio Pucci (politician),717575032,Stub
Italy,60.6,Riccardo Sarfatti,717625035,Start
Italy,60.6,Vittorio Claudio Surdo,717906730,Stub
Italy,60.6,Alvise Pisani,718131109,Stub
Italy,60.6,Bartolomeo Panciatichi,718400728,Start
Italy,60.6,Pandolfo Savelli,718450827,Stub
